SSN Prefix,Years Issued
631-76-####,2001-unknown
631-78-####,2001-unknown
631-80-####,2002-unknown
631-82-####,2002-unknown
631-84-####,2002-unknown
631-86-####,2003-unknown
631-88-####,2003-2004
631-90-####,2004-unknown
631-92-####,2004-unknown
631-94-####,2004-2005
631-96-####,2005-unknown
631-98-####,2005-2006
632-01-####,1988-unknown
632-02-####,2006-unknown
632-03-####,1989-1992
632-04-####,2006-unknown
632-05-####,1989-1992
632-06-####,2006-2007
632-07-####,1989-1992
632-08-####,2007-unknown
632-09-####,1989-1992
632-10-####,1989-1992
632-11-####,2007-unknown
632-12-####,1989-1992
632-13-####,2007-2008
632-14-####,1989-1992
632-15-####,2008-unknown
632-16-####,1989-1992
632-17-####,2008-2009
632-18-####,1989-1992
632-19-####,2009-unknown
632-20-####,1989-1992
632-21-####,2009-unknown
632-22-####,1989-1992
632-23-####,2009-2010
632-24-####,1989-1992
632-25-####,2010-unknown
632-26-####,1989-1992
632-27-####,2010-unknown
632-28-####,1989-1992
632-29-####,2010-2011
632-30-####,1989-1992
632-31-####,2011-unknown
632-32-####,1989-1992
632-34-####,1993-unknown
632-36-####,1993-unknown
632-38-####,1993-unknown
632-40-####,1994-unknown
632-42-####,1994-unknown
632-44-####,1994-unknown
632-46-####,1995-unknown
632-48-####,1995-unknown
632-50-####,1996-unknown
632-52-####,1996-unknown
632-54-####,1996-unknown
632-56-####,1997-unknown
632-58-####,1997-unknown
632-60-####,1997-1998
632-62-####,1998-unknown
632-64-####,1998-unknown
632-66-####,1999-unknown
632-68-####,1999-unknown
632-70-####,2000-unknown
632-72-####,2000-unknown
632-74-####,2000-2001
632-76-####,2001-unknown
632-78-####,2001-unknown
632-80-####,2002-unknown
632-82-####,2002-unknown
632-84-####,2003-unknown
632-86-####,2003-unknown
632-88-####,2003-2004
632-90-####,2004-unknown
632-92-####,2004-unknown
632-94-####,2004-2005
632-96-####,2005-unknown
632-98-####,2005-2006
633-01-####,1988-unknown
633-02-####,2006-unknown
633-03-####,1989-1992
633-04-####,2006-unknown
633-05-####,1989-1992
633-06-####,2006-2007
633-07-####,1989-1992
633-08-####,2007-unknown
633-09-####,1989-1992
633-10-####,1989-1992
633-11-####,2007-unknown
633-12-####,1989-1992
633-13-####,2007-2008
633-14-####,1989-1992
633-15-####,2008-unknown
633-16-####,1989-1992
633-17-####,2008-2009
633-18-####,1989-1992
633-19-####,2009-unknown
633-20-####,1989-1992
633-21-####,2009-unknown
633-22-####,1989-1992
633-23-####,2009-2010
633-24-####,1989-1992
633-25-####,2010-unknown
633-26-####,1989-1992
633-27-####,2010-unknown
633-28-####,1989-1992
633-29-####,2010-2011
633-30-####,1989-1992
633-31-####,2011-unknown
633-32-####,1989-1992
633-34-####,1993-unknown
633-36-####,1993-unknown
633-38-####,1993-unknown
633-40-####,1994-unknown
633-42-####,1994-unknown
633-44-####,1994-unknown
633-46-####,1995-unknown
633-48-####,1995-unknown
633-50-####,1996-unknown
633-52-####,1996-unknown
633-54-####,1996-unknown
633-56-####,1997-unknown
633-58-####,1997-unknown
633-60-####,1998-unknown
633-62-####,1998-unknown
633-64-####,1998-unknown
633-66-####,1999-unknown
633-68-####,1999-unknown
633-70-####,2000-unknown
633-72-####,2000-unknown
633-74-####,2000-2001
633-76-####,2001-unknown
633-78-####,2001-unknown
633-80-####,2002-unknown
633-82-####,2002-unknown
633-84-####,2003-unknown
633-86-####,2003-unknown
633-88-####,2003-2004
633-90-####,2004-unknown
633-92-####,2004-unknown
633-94-####,2004-2005
633-96-####,2005-unknown
633-98-####,2005-2006
634-01-####,1988-unknown
634-02-####,2006-unknown
634-03-####,1989-1992
634-04-####,2006-unknown
634-05-####,1989-1992
634-06-####,2006-2007
634-07-####,1989-1992
634-08-####,2007-unknown
634-09-####,1989-1992
634-10-####,1989-1992
634-11-####,2007-unknown
634-12-####,1989-1992
634-13-####,2007-2008
634-14-####,1989-1992
634-15-####,2008-unknown
634-16-####,1989-1992
634-17-####,2008-2009
634-18-####,1989-1992
634-19-####,2009-unknown
634-20-####,1989-1992
634-21-####,2009-unknown
634-22-####,1989-1992
634-23-####,2009-2010
634-24-####,1989-1992
634-25-####,2010-unknown
634-26-####,1989-1992
634-27-####,2010-2011
634-28-####,1989-1992
634-29-####,2011-unknown
634-30-####,1989-1992
634-31-####,2011-unknown
634-32-####,1989-1992
634-34-####,1993-unknown
634-36-####,1993-unknown
634-38-####,1993-unknown
634-40-####,1994-unknown
634-42-####,1994-unknown
634-44-####,1994-unknown
634-46-####,1995-unknown
634-48-####,1995-unknown
634-50-####,1996-unknown
634-52-####,1996-unknown
634-54-####,1996-unknown
634-56-####,1997-unknown
634-58-####,1997-unknown
634-60-####,1998-unknown
634-62-####,1998-unknown
634-64-####,1998-unknown
634-66-####,1999-unknown
634-68-####,1999-unknown
634-70-####,2000-unknown
634-72-####,2000-unknown
634-74-####,2000-2001
634-76-####,2001-unknown
634-78-####,2001-unknown
634-80-####,2002-unknown
634-82-####,2002-unknown
634-84-####,2003-unknown
634-86-####,2003-unknown
634-88-####,2003-2004
634-90-####,2004-unknown
634-92-####,2004-unknown
634-94-####,2004-2005
634-96-####,2005-unknown
634-98-####,2005-2006
635-01-####,1988-unknown
635-02-####,2006-unknown
635-03-####,1989-1992
635-04-####,2006-unknown
635-05-####,1989-1992
635-06-####,2006-2007
635-07-####,1989-1992
635-08-####,2007-unknown
635-09-####,1989-1992
635-10-####,1989-1992
635-11-####,2007-2008
635-12-####,1989-1992
635-13-####,2008-unknown
635-14-####,1989-1992
635-15-####,2008-unknown
635-16-####,1989-1992
635-17-####,2008-2009
635-18-####,1989-1992
635-19-####,2009-unknown
635-20-####,1989-1992
635-21-####,2009-unknown
635-22-####,1989-1992
635-23-####,2009-2010
635-24-####,1989-1992
635-25-####,2010-unknown
635-26-####,1989-1992
635-27-####,2010-2011
635-28-####,1989-1992
635-29-####,2011-unknown
635-30-####,1989-1992
635-31-####,2011-unknown
635-32-####,1989-1992
635-34-####,1993-unknown
635-36-####,1993-unknown
635-38-####,1993-unknown
635-40-####,1994-unknown
635-42-####,1994-unknown
635-44-####,1994-unknown
635-46-####,1995-unknown
635-48-####,1995-unknown
635-50-####,1996-unknown
635-52-####,1996-unknown
635-54-####,1996-unknown
635-56-####,1997-unknown
635-58-####,1997-unknown
635-60-####,1998-unknown
635-62-####,1998-unknown
635-64-####,1998-unknown
635-66-####,1999-unknown
635-68-####,1999-2000
635-70-####,2000-unknown
635-72-####,2000-unknown
635-74-####,2000-2001
635-76-####,2001-unknown
635-78-####,2001-unknown
635-80-####,2002-unknown
635-82-####,2002-unknown
635-84-####,2003-unknown
635-86-####,2003-unknown
635-88-####,2003-2004
635-90-####,2004-unknown
635-92-####,2004-unknown
635-94-####,2004-2005
635-96-####,2005-unknown
635-98-####,2005-2006
636-01-####,1988-unknown
636-02-####,2006-unknown
636-03-####,1989-1992
636-04-####,2006-unknown
636-05-####,1989-1992
636-06-####,2006-2007
636-07-####,1989-1992
636-08-####,2007-unknown
636-09-####,1989-1992
636-10-####,1989-1992
636-11-####,2007-2008
636-12-####,1989-1992
636-13-####,2008-unknown
636-14-####,1989-1992
636-15-####,2008-unknown
636-16-####,1989-1992
636-17-####,2008-2009
636-18-####,1989-1992
636-19-####,2009-unknown
636-20-####,1989-1992
636-21-####,2009-unknown
636-22-####,1989-1992
636-23-####,2009-2010
636-24-####,1989-1992
636-25-####,2010-unknown
636-26-####,1989-1992
636-27-####,2010-2011
636-28-####,1989-1992
636-29-####,2011-unknown
636-30-####,1989-1992
636-31-####,2011-unknown
636-32-####,1989-1992
636-34-####,1993-unknown
636-36-####,1993-unknown
636-38-####,1993-unknown
636-40-####,1994-unknown
636-42-####,1994-unknown
636-44-####,1994-unknown
636-46-####,1995-unknown
636-48-####,1995-unknown
636-50-####,1996-unknown
636-52-####,1996-unknown
636-54-####,1996-unknown
636-56-####,1997-unknown
636-58-####,1997-unknown
636-60-####,1998-unknown
636-62-####,1998-unknown
636-64-####,1998-unknown
636-66-####,1999-unknown
636-68-####,1999-2000
636-70-####,2000-unknown
636-72-####,2000-unknown
636-74-####,2001-unknown
636-76-####,2001-unknown
636-78-####,2001-2002
636-80-####,2002-unknown
636-82-####,2002-unknown
636-84-####,2003-unknown
636-86-####,2003-unknown
636-88-####,2003-2004
636-90-####,2004-unknown
636-92-####,2004-unknown
636-94-####,2004-2005
636-96-####,2005-unknown
636-98-####,2005-2006
637-01-####,1988-unknown
637-02-####,2006-unknown
637-03-####,1989-1992
637-04-####,2006-unknown
637-05-####,1989-1992
637-06-####,2006-2007
637-07-####,1989-1992
637-08-####,2007-unknown
637-09-####,1989-1992
637-10-####,1989-1992
637-11-####,2007-2008
637-12-####,1989-1992
637-13-####,2008-unknown
637-14-####,1989-1992
637-15-####,2008-unknown
637-16-####,1989-1992
637-17-####,2008-2009
637-18-####,1989-1992
637-19-####,2009-unknown
637-20-####,1989-1992
637-21-####,2009-unknown
637-22-####,1989-1992
637-23-####,2009-2010
637-24-####,1989-1992
637-25-####,2010-unknown
637-26-####,1989-1992
637-27-####,2010-2011
637-28-####,1989-1992
637-29-####,2011-unknown
637-30-####,1989-1992
637-32-####,1989-1992
637-34-####,1993-unknown
637-36-####,1993-unknown
637-38-####,1993-unknown
637-40-####,1994-unknown
637-42-####,1994-unknown
637-44-####,1995-unknown
637-46-####,1995-unknown
637-48-####,1995-unknown
637-50-####,1996-unknown
637-52-####,1996-unknown
637-54-####,1996-unknown
637-56-####,1997-unknown
637-58-####,1997-unknown
637-60-####,1998-unknown
637-62-####,1998-unknown
637-64-####,1998-unknown
637-66-####,1999-unknown
637-68-####,1999-2000
637-70-####,2000-unknown
637-72-####,2000-unknown
637-74-####,2001-unknown
637-76-####,2001-unknown
637-78-####,2001-2002
637-80-####,2002-unknown
637-82-####,2002-unknown
637-84-####,2003-unknown
637-86-####,2003-unknown
637-88-####,2003-2004
637-90-####,2004-unknown
637-92-####,2004-unknown
637-94-####,2004-2005
637-96-####,2005-unknown
637-98-####,2005-2006
638-01-####,1988-unknown
638-02-####,2006-unknown
638-03-####,1989-1992
638-04-####,2006-unknown
638-05-####,1989-1992
638-06-####,2006-2007
638-07-####,1989-1992
638-08-####,2007-unknown
638-09-####,1989-1992
638-10-####,1989-1992
638-11-####,2007-2008
638-12-####,1989-1992
638-13-####,2008-unknown
638-14-####,1989-1992
638-15-####,2008-unknown
638-16-####,1989-1992
638-17-####,2008-2009
638-18-####,1989-1992
638-19-####,2009-unknown
638-20-####,1989-1992
638-21-####,2009-unknown
638-22-####,1989-1992
638-23-####,2009-2010
638-24-####,1989-1992
638-25-####,2010-unknown
638-26-####,1989-1992
638-27-####,2010-2011
638-28-####,1989-1992
638-29-####,2011-unknown
638-30-####,1989-1992
638-32-####,1989-1992
638-34-####,1993-unknown
638-36-####,1993-unknown
638-38-####,1994-unknown
638-40-####,1994-unknown
638-42-####,1994-unknown
638-44-####,1995-unknown
638-46-####,1995-unknown
638-48-####,1995-unknown
638-50-####,1996-unknown
638-52-####,1996-unknown
638-54-####,1996-unknown
638-56-####,1997-unknown
638-58-####,1997-unknown
638-60-####,1998-unknown
638-62-####,1998-unknown
638-64-####,1998-unknown
638-66-####,1999-unknown
638-68-####,1999-2000
638-70-####,2000-unknown
638-72-####,2000-unknown
638-74-####,2001-unknown
638-76-####,2001-unknown
638-78-####,2001-2002
638-80-####,2002-unknown
638-82-####,2002-unknown
638-84-####,2003-unknown
638-86-####,2003-unknown
638-88-####,2003-2004
638-90-####,2004-unknown
638-92-####,2004-unknown
638-94-####,2004-2005
638-96-####,2005-unknown
638-98-####,2005-2006
639-01-####,1988-unknown
639-02-####,2006-unknown
639-03-####,1989-1992
639-04-####,2006-unknown
639-05-####,1989-1992
639-06-####,2006-2007
639-07-####,1989-1992
639-08-####,2007-unknown
639-09-####,1989-1992
639-10-####,1989-1992
639-11-####,2007-2008
639-12-####,1989-1992
639-13-####,2008-unknown
639-14-####,1989-1992
639-15-####,2008-unknown
639-16-####,1989-1992
639-17-####,2008-2009
639-18-####,1989-1992
639-19-####,2009-unknown
639-20-####,1989-1992
639-21-####,2009-unknown
639-22-####,1989-1992
639-23-####,2009-2010
639-24-####,1989-1992
639-25-####,2010-unknown
639-26-####,1989-1992
639-27-####,2010-2011
639-28-####,1989-1992
639-29-####,2011-unknown
639-30-####,1989-1992
639-32-####,1989-1992
639-34-####,1993-unknown
639-36-####,1993-unknown
639-38-####,1994-unknown
639-40-####,1994-unknown
639-42-####,1994-unknown
639-44-####,1995-unknown
639-46-####,1995-unknown
639-48-####,1995-unknown
639-50-####,1996-unknown
639-52-####,1996-unknown
639-54-####,1996-unknown
639-56-####,1997-unknown
639-58-####,1997-unknown
639-60-####,1998-unknown
639-62-####,1998-unknown
639-64-####,1999-unknown
639-66-####,1999-unknown
639-68-####,1999-2000
639-70-####,2000-unknown
639-72-####,2000-unknown
639-74-####,2001-unknown
639-76-####,2001-unknown
639-78-####,2001-2002
639-80-####,2002-unknown
639-82-####,2002-unknown
639-84-####,2003-unknown
639-86-####,2003-unknown
639-88-####,2003-2004
639-90-####,2004-unknown
639-92-####,2004-2005
639-94-####,2005-unknown
639-96-####,2005-unknown
639-98-####,2005-2006
640-01-####,1988-unknown
640-02-####,2006-unknown
640-03-####,1989-1992
640-04-####,2006-unknown
640-05-####,1989-1992
640-06-####,2006-2007
640-07-####,1989-1992
640-08-####,2007-unknown
640-09-####,1989-1992
640-10-####,1989-1992
640-11-####,2007-2008
640-12-####,1989-1992
640-13-####,2008-unknown
640-14-####,1989-1992
640-15-####,2008-unknown
640-16-####,1989-1992
640-17-####,2008-2009
640-18-####,1989-1992
640-19-####,2009-unknown
640-20-####,1989-1992
640-21-####,2009-unknown
640-22-####,1989-1992
640-23-####,2009-2010
640-24-####,1989-1992
640-25-####,2010-unknown
640-26-####,1989-1992
640-27-####,2010-2011
640-28-####,1989-1992
640-29-####,2011-unknown
640-30-####,1989-1992
640-32-####,1989-1992
640-34-####,1993-unknown
640-36-####,1993-unknown
640-38-####,1994-unknown
640-40-####,1994-unknown
640-42-####,1994-unknown
640-44-####,1995-unknown
640-46-####,1995-unknown
640-48-####,1995-unknown
640-50-####,1996-unknown
640-52-####,1996-unknown
640-54-####,1996-unknown
640-56-####,1997-unknown
640-58-####,1997-unknown
640-60-####,1998-unknown
640-62-####,1998-unknown
640-64-####,1999-unknown
640-66-####,1999-unknown
640-68-####,1999-2000
640-70-####,2000-unknown
640-72-####,2000-unknown
640-74-####,2001-unknown
640-76-####,2001-unknown
640-78-####,2001-2002
640-80-####,2002-unknown
640-82-####,2002-2003
640-84-####,2003-unknown
640-86-####,2003-unknown
640-88-####,2003-2004
640-90-####,2004-unknown
640-92-####,2004-2005
640-94-####,2005-unknown
640-96-####,2005-unknown
640-98-####,2005-2006
641-01-####,1988-unknown
641-02-####,2006-unknown
641-03-####,1989-1992
641-04-####,2006-2007
641-05-####,1989-1992
641-06-####,2007-unknown
641-07-####,1989-1992
641-08-####,2007-unknown
641-09-####,1989-1992
641-10-####,1989-1992
641-11-####,2007-2008
641-12-####,1989-1992
641-13-####,2008-unknown
641-14-####,1989-1992
641-15-####,2008-unknown
641-16-####,1989-1992
641-17-####,2008-2009
641-18-####,1989-1992
641-19-####,2009-unknown
641-20-####,1989-1992
641-21-####,2009-unknown
641-22-####,1989-1992
641-23-####,2009-2010
641-24-####,1989-1992
641-25-####,2010-unknown
641-26-####,1989-1992
641-27-####,2010-2011
641-28-####,1989-1992
641-29-####,2011-unknown
641-30-####,1989-1992
641-32-####,1989-1992
641-34-####,1993-unknown
641-36-####,1993-unknown
641-38-####,1994-unknown
641-40-####,1994-unknown
641-42-####,1994-unknown
641-44-####,1995-unknown
641-46-####,1995-unknown
641-48-####,1995-unknown
641-50-####,1996-unknown
641-52-####,1996-unknown
641-54-####,1996-unknown
641-56-####,1997-unknown
641-58-####,1997-unknown
641-60-####,1998-unknown
641-62-####,1998-unknown
641-64-####,1999-unknown
641-66-####,1999-unknown
641-68-####,1999-2000
641-70-####,2000-unknown
641-72-####,2000-unknown
641-74-####,2001-unknown
641-76-####,2001-unknown
641-78-####,2001-2002
641-80-####,2002-unknown
641-82-####,2002-2003
641-84-####,2003-unknown
641-86-####,2003-unknown
641-88-####,2003-2004
641-90-####,2004-unknown
641-92-####,2004-2005
641-94-####,2005-unknown
641-96-####,2005-unknown
641-98-####,2005-2006
642-01-####,1988-unknown
642-02-####,2006-unknown
642-03-####,1989-1992
642-04-####,2006-2007
642-05-####,1989-1992
642-06-####,2007-unknown
642-07-####,1989-1992
642-08-####,2007-unknown
642-09-####,1989-1992
642-10-####,1989-1992
642-11-####,2007-2008
642-12-####,1989-1992
642-13-####,2008-unknown
642-14-####,1989-1992
642-15-####,2008-unknown
642-16-####,1989-1992
642-17-####,2008-2009
642-18-####,1989-1992
642-19-####,2009-unknown
642-20-####,1989-1992
642-21-####,2009-2010
642-22-####,1989-1992
642-23-####,2010-unknown
642-24-####,1989-1992
642-25-####,2010-unknown
642-26-####,1989-1992
642-27-####,2010-2011
642-28-####,1989-1992
642-29-####,2011-unknown
642-30-####,1989-1992
642-32-####,1993-unknown
642-34-####,1993-unknown
642-36-####,1993-unknown
642-38-####,1994-unknown
642-40-####,1994-unknown
642-42-####,1994-unknown
642-44-####,1995-unknown
642-46-####,1995-unknown
642-48-####,1995-unknown
642-50-####,1996-unknown
642-52-####,1996-unknown
642-54-####,1997-unknown
642-56-####,1997-unknown
642-58-####,1997-unknown
642-60-####,1998-unknown
642-62-####,1998-unknown
642-64-####,1999-unknown
642-66-####,1999-unknown
642-68-####,1999-2000
642-70-####,2000-unknown
642-72-####,2000-unknown
642-74-####,2001-unknown
642-76-####,2001-unknown
642-78-####,2001-2002
642-80-####,2002-unknown
642-82-####,2002-2003
642-84-####,2003-unknown
642-86-####,2003-unknown
642-88-####,2003-2004
642-90-####,2004-unknown
642-92-####,2004-2005
642-94-####,2005-unknown
642-96-####,2005-unknown
642-98-####,2005-2006
643-01-####,1988-unknown
643-02-####,2006-unknown
643-03-####,1989-1992
643-04-####,2006-2007
643-05-####,1989-1992
643-06-####,2007-unknown
643-07-####,1989-1992
643-08-####,2007-unknown
643-09-####,1989-1992
643-10-####,1989-1992
643-11-####,2007-2008
643-12-####,1989-1992
643-13-####,2008-unknown
643-14-####,1989-1992
643-15-####,2008-unknown
643-16-####,1989-1992
643-17-####,2008-2009
643-18-####,1989-1992
643-19-####,2009-unknown
643-20-####,1989-1992
643-21-####,2009-2010
643-22-####,1989-1992
643-23-####,2010-unknown
643-24-####,1989-1992
643-25-####,2010-unknown
643-26-####,1989-1992
643-27-####,2010-2011
643-28-####,1989-1992
643-29-####,2011-unknown
643-30-####,1989-1992
643-32-####,1993-unknown
643-34-####,1993-unknown
643-36-####,1993-unknown
643-38-####,1994-unknown
643-40-####,1994-unknown
643-42-####,1994-unknown
643-44-####,1995-unknown
643-46-####,1995-unknown
643-48-####,1995-unknown
643-50-####,1996-unknown
643-52-####,1996-unknown
643-54-####,1997-unknown
643-56-####,1997-unknown
643-58-####,1997-unknown
643-60-####,1998-unknown
643-62-####,1998-unknown
643-64-####,1999-unknown
643-66-####,1999-unknown
643-68-####,1999-2000
643-70-####,2000-unknown
643-72-####,2000-2001
643-74-####,2001-unknown
643-76-####,2001-unknown
643-78-####,2001-2002
643-80-####,2002-unknown
643-82-####,2002-2003
643-84-####,2003-unknown
643-86-####,2003-unknown
643-88-####,2003-2004
643-90-####,2004-unknown
643-92-####,2004-2005
643-94-####,2005-unknown
643-96-####,2005-unknown
643-98-####,2005-2006
644-01-####,1988-unknown
644-02-####,2006-unknown
644-03-####,1989-1992
644-04-####,2006-2007
644-05-####,1989-1992
644-06-####,2007-unknown
644-07-####,1989-1992
644-08-####,2007-unknown
644-09-####,1989-1992
644-10-####,1989-1992
644-11-####,2007-2008
644-12-####,1989-1992
644-13-####,2008-unknown
644-14-####,1989-1992
644-15-####,2008-unknown
644-16-####,1989-1992
644-17-####,2008-2009
644-18-####,1989-1992
644-19-####,2009-unknown
644-20-####,1989-1992
644-21-####,2009-2010
644-22-####,1989-1992
644-23-####,2010-unknown
644-24-####,1989-1992
644-25-####,2010-unknown
644-26-####,1989-1992
644-27-####,2010-2011
644-28-####,1989-1992
644-29-####,2011-unknown
644-30-####,1989-1992
644-32-####,1993-unknown
644-34-####,1993-unknown
644-36-####,1993-unknown
644-38-####,1994-unknown
644-40-####,1994-unknown
644-42-####,1994-unknown
644-44-####,1989-1992
644-46-####,1995-unknown
644-48-####,1995-unknown
644-50-####,1996-unknown
644-52-####,1996-unknown
644-54-####,1997-unknown
644-56-####,1997-unknown
644-58-####,1997-unknown
644-60-####,1998-unknown
644-62-####,1998-unknown
644-64-####,1999-unknown
644-66-####,1999-unknown
644-68-####,1999-2000
644-70-####,2000-unknown
644-72-####,2000-2001
644-74-####,2001-unknown
644-76-####,2001-unknown
644-78-####,2001-2002
644-80-####,2002-unknown
644-82-####,2002-2003
644-84-####,2003-unknown
644-86-####,2003-unknown
644-88-####,2003-2004
644-90-####,2004-unknown
644-92-####,2004-2005
644-94-####,2005-unknown
644-96-####,2005-unknown
644-98-####,2005-2006
645-01-####,1988-unknown
645-02-####,2006-unknown
645-03-####,1989-1992
645-04-####,2006-2007
645-05-####,1989-1992
645-06-####,2007-unknown
645-07-####,1989-1992
645-08-####,2007-unknown
645-09-####,1989-1992
645-10-####,1989-1992
645-11-####,2007-2008
645-12-####,1989-1992
645-13-####,2008-unknown
645-14-####,1989-1992
645-15-####,2008-unknown
645-16-####,1989-1992
645-17-####,2008-2009
645-18-####,1989-1992
645-19-####,2009-unknown
645-20-####,1989-1992
645-21-####,2009-2010
645-22-####,1989-1992
645-23-####,2010-unknown
645-24-####,1989-1992
645-25-####,2010-unknown
645-26-####,1989-1992
645-27-####,2010-2011
645-28-####,1989-1992
645-29-####,2011-unknown
645-30-####,1989-1992
645-32-####,1993-unknown
645-34-####,1993-unknown
645-36-####,1993-unknown
645-38-####,1994-unknown
645-40-####,1994-unknown
645-42-####,1994-unknown
645-44-####,1995-unknown
645-46-####,1995-unknown
645-48-####,1995-unknown
645-50-####,1996-unknown
645-52-####,1996-unknown
645-54-####,1997-unknown
645-56-####,1997-unknown
645-58-####,1997-unknown
645-60-####,1998-unknown
645-62-####,1998-unknown
645-64-####,1999-unknown
645-66-####,1999-unknown
645-68-####,1999-2000
645-70-####,2000-unknown
645-72-####,2000-2001
645-74-####,2001-unknown
645-76-####,2001-unknown
645-78-####,2001-2002
645-80-####,2002-unknown
645-82-####,2002-2003
645-84-####,2003-unknown
645-86-####,2003-unknown
645-88-####,2003-2004
645-90-####,2004-unknown
645-92-####,2004-2005
645-94-####,2005-unknown
645-96-####,2005-unknown
645-98-####,2005-2006
