SSN Prefix,Years Issued
378-16-####,1936-1950
378-17-####,1994-unknown
378-18-####,1936-1950
378-19-####,1996-unknown
378-20-####,1936-1950
378-21-####,1997-1998
378-22-####,1936-1950
378-23-####,1999-unknown
378-24-####,1936-1950
378-25-####,2000-unknown
378-26-####,1936-1950
378-27-####,2002-unknown
378-28-####,1936-1950
378-29-####,2003-2005
378-30-####,1936-1950
378-31-####,2005-2006
378-32-####,1951-unknown
378-33-####,2006-2008
378-34-####,1952-unknown
378-35-####,2008-2010
378-36-####,1953-1954
378-37-####,2010-2011
378-38-####,1955-1956
378-40-####,1957-1958
378-42-####,1959-1960
378-44-####,1961-unknown
378-46-####,1962-unknown
378-48-####,1963-unknown
378-50-####,1964-unknown
378-52-####,1965-unknown
378-54-####,1966-unknown
378-56-####,1967-unknown
378-58-####,1968-unknown
378-60-####,1969-unknown
378-62-####,1970-unknown
378-64-####,1971-1972
378-66-####,1973-unknown
378-68-####,1973-unknown
378-70-####,1973-unknown
378-72-####,1974-unknown
378-74-####,1975-unknown
378-76-####,1976-unknown
378-78-####,1976-unknown
378-80-####,1977-unknown
378-82-####,1978-unknown
378-84-####,1979-unknown
378-86-####,1980-unknown
378-88-####,1981-unknown
378-90-####,1982-unknown
378-92-####,1983-unknown
378-94-####,1984-1985
378-96-####,1986-unknown
378-98-####,1987-unknown
379-01-####,1936-1950
379-02-####,1987-unknown
379-03-####,1936-1950
379-04-####,1988-unknown
379-05-####,1936-1950
379-06-####,1989-1992
379-07-####,1936-1950
379-08-####,1989-1992
379-09-####,1936-1950
379-10-####,1936-1950
379-11-####,1989-1992
379-12-####,1936-1950
379-13-####,1989-1992
379-14-####,1936-1950
379-15-####,1993-unknown
379-16-####,1936-1950
379-17-####,1994-unknown
379-18-####,1936-1950
379-19-####,1996-unknown
379-20-####,1936-1950
379-21-####,1997-1998
379-22-####,1936-1950
379-23-####,1999-unknown
379-24-####,1936-1950
379-25-####,2000-unknown
379-26-####,1936-1950
379-27-####,2002-unknown
379-28-####,1936-1950
379-29-####,2003-2005
379-30-####,1936-1950
379-31-####,2005-2006
379-32-####,1951-unknown
379-33-####,2006-2008
379-34-####,1952-unknown
379-35-####,2008-2010
379-36-####,1953-1954
379-37-####,2010-2011
379-38-####,1955-1956
379-40-####,1957-1958
379-42-####,1959-1960
379-44-####,1961-1962
379-46-####,1963-unknown
379-48-####,1963-unknown
379-50-####,1964-unknown
379-52-####,1965-unknown
379-54-####,1966-unknown
379-56-####,1967-unknown
379-58-####,1968-unknown
379-60-####,1969-unknown
379-62-####,1970-unknown
379-64-####,1971-1972
379-66-####,1973-unknown
379-68-####,1973-unknown
379-70-####,1973-unknown
379-72-####,1974-unknown
379-74-####,1975-unknown
379-76-####,1976-unknown
379-78-####,1976-unknown
379-80-####,1977-unknown
379-82-####,1978-unknown
379-84-####,1979-unknown
379-86-####,1980-unknown
379-88-####,1981-unknown
379-90-####,1982-unknown
379-92-####,1983-unknown
379-94-####,1984-1985
379-96-####,1986-unknown
379-98-####,1987-unknown
380-01-####,1936-1950
380-02-####,1987-unknown
380-03-####,1936-1950
380-04-####,1988-unknown
380-05-####,1936-1950
380-06-####,1989-1992
380-07-####,1936-1950
380-08-####,1989-1992
380-09-####,1936-1950
380-10-####,1936-1950
380-11-####,1989-1992
380-12-####,1936-1950
380-13-####,1989-1992
380-14-####,1936-1950
380-15-####,1993-unknown
380-16-####,1936-1950
380-17-####,1994-unknown
380-18-####,1936-1950
380-19-####,1996-unknown
380-20-####,1936-1950
380-21-####,1997-1998
380-22-####,1936-1950
380-23-####,1999-unknown
380-24-####,1936-1950
380-25-####,2000-2001
380-26-####,1936-1950
380-27-####,2002-unknown
380-28-####,1936-1950
380-29-####,2003-2005
380-30-####,1936-1950
380-31-####,2005-2007
380-32-####,1951-unknown
380-33-####,2007-2008
380-34-####,1952-1953
380-35-####,2008-2010
380-36-####,1954-unknown
380-37-####,2010-2011
380-38-####,1955-1956
380-40-####,1957-1958
380-42-####,1959-1960
380-44-####,1961-1962
380-46-####,1963-unknown
380-48-####,1963-unknown
380-50-####,1964-unknown
380-52-####,1965-unknown
380-54-####,1966-unknown
380-56-####,1967-unknown
380-58-####,1968-unknown
380-60-####,1969-unknown
380-62-####,1970-unknown
380-64-####,1971-1972
380-66-####,1973-unknown
380-68-####,1973-unknown
380-70-####,1973-unknown
380-72-####,1974-unknown
380-74-####,1975-unknown
380-76-####,1976-unknown
380-78-####,1976-unknown
380-80-####,1977-1978
380-82-####,1979-unknown
380-84-####,1979-unknown
380-86-####,1980-unknown
380-88-####,1981-unknown
380-90-####,1982-unknown
380-92-####,1983-unknown
380-94-####,1984-1985
380-96-####,1986-unknown
380-98-####,1987-unknown
381-01-####,1936-1950
381-02-####,1987-unknown
381-03-####,1936-1950
381-04-####,1988-unknown
381-05-####,1936-1950
381-06-####,1989-1992
381-07-####,1936-1950
381-08-####,1989-1992
381-09-####,1936-1950
381-10-####,1936-1950
381-11-####,1989-1992
381-12-####,1936-1950
381-13-####,1989-1992
381-14-####,1936-1950
381-15-####,1993-unknown
381-16-####,1936-1950
381-17-####,1995-unknown
381-18-####,1936-1950
381-19-####,1996-unknown
381-20-####,1936-1950
381-21-####,1997-1998
381-22-####,1936-1950
381-23-####,1999-unknown
381-24-####,1936-1950
381-25-####,2000-2001
381-26-####,1936-1950
381-27-####,2002-2003
381-28-####,1936-1950
381-29-####,2003-2005
381-30-####,1936-1950
381-31-####,2005-2007
381-32-####,1951-unknown
381-33-####,2007-2008
381-34-####,1952-1953
381-35-####,2008-2010
381-36-####,1954-unknown
381-37-####,2010-2011
381-38-####,1955-1956
381-40-####,1957-1958
381-42-####,1959-1960
381-44-####,1961-1962
381-46-####,1963-unknown
381-48-####,1963-unknown
381-50-####,1964-unknown
381-52-####,1965-unknown
381-54-####,1966-unknown
381-56-####,1967-unknown
381-58-####,1968-unknown
381-60-####,1969-unknown
381-62-####,1970-unknown
381-64-####,1971-1972
381-66-####,1973-unknown
381-68-####,1973-unknown
381-70-####,1973-unknown
381-72-####,1974-unknown
381-74-####,1975-unknown
381-76-####,1976-unknown
381-78-####,1976-unknown
381-80-####,1977-1978
381-82-####,1979-unknown
381-84-####,1979-unknown
381-86-####,1980-unknown
381-88-####,1981-unknown
381-90-####,1982-unknown
381-92-####,1983-unknown
381-94-####,1984-1985
381-96-####,1986-unknown
381-98-####,1987-unknown
382-01-####,1936-1950
382-02-####,1987-unknown
382-03-####,1936-1950
382-04-####,1988-unknown
382-05-####,1936-1950
382-06-####,1989-1992
382-07-####,1936-1950
382-08-####,1989-1992
382-09-####,1936-1950
382-10-####,1936-1950
382-11-####,1989-1992
382-12-####,1936-1950
382-13-####,1989-1992
382-14-####,1936-1950
382-15-####,1993-unknown
382-16-####,1936-1950
382-17-####,1995-unknown
382-18-####,1936-1950
382-19-####,1996-unknown
382-20-####,1936-1950
382-21-####,1997-1998
382-22-####,1936-1950
382-23-####,1999-unknown
382-24-####,1936-1950
382-25-####,2000-2001
382-26-####,1936-1950
382-27-####,2002-2003
382-28-####,1936-1950
382-29-####,2003-2005
382-30-####,1936-1950
382-31-####,2005-2007
382-32-####,1951-unknown
382-33-####,2007-2008
382-34-####,1952-1953
382-35-####,2008-2010
382-36-####,1954-unknown
382-37-####,2010-2011
382-38-####,1955-1956
382-40-####,1957-1958
382-42-####,1959-1960
382-44-####,1961-1962
382-46-####,1963-unknown
382-48-####,1963-unknown
382-50-####,1964-unknown
382-52-####,1965-unknown
382-54-####,1966-unknown
382-56-####,1967-unknown
382-58-####,1968-unknown
382-60-####,1969-unknown
382-62-####,1970-unknown
382-64-####,1971-1972
382-66-####,1973-unknown
382-68-####,1973-unknown
382-70-####,1973-unknown
382-72-####,1974-unknown
382-74-####,1975-unknown
382-76-####,1976-unknown
382-78-####,1976-unknown
382-80-####,1977-1978
382-82-####,1979-unknown
382-84-####,1979-unknown
382-86-####,1980-unknown
382-88-####,1981-unknown
382-90-####,1982-unknown
382-92-####,1983-1984
382-94-####,1985-unknown
382-96-####,1986-unknown
382-98-####,1987-unknown
383-01-####,1936-1950
383-02-####,1987-unknown
383-03-####,1936-1950
383-04-####,1988-unknown
383-05-####,1936-1950
383-06-####,1989-1992
383-07-####,1936-1950
383-08-####,1989-1992
383-09-####,1936-1950
383-10-####,1936-1950
383-11-####,1989-1992
383-12-####,1936-1950
383-13-####,1989-1992
383-14-####,1936-1950
383-15-####,1993-unknown
383-16-####,1936-1950
383-17-####,1995-unknown
383-18-####,1936-1950
383-19-####,1996-1998
383-20-####,1936-1950
383-21-####,1998-unknown
383-22-####,1936-1950
383-23-####,1999-unknown
383-24-####,1936-1950
383-25-####,2000-2001
383-26-####,1936-1950
383-27-####,2002-2004
383-28-####,1936-1950
383-29-####,2004-2005
383-30-####,1936-1950
383-31-####,2005-2007
383-32-####,1951-unknown
383-33-####,2007-2008
383-34-####,1952-1953
383-35-####,2008-2010
383-36-####,1954-unknown
383-37-####,2010-2011
383-38-####,1955-1956
383-40-####,1957-1958
383-42-####,1959-1960
383-44-####,1961-1962
383-46-####,1963-unknown
383-48-####,1963-unknown
383-50-####,1964-unknown
383-52-####,1965-unknown
383-54-####,1966-unknown
383-56-####,1967-unknown
383-58-####,1968-unknown
383-60-####,1969-unknown
383-62-####,1970-unknown
383-64-####,1971-1972
383-66-####,1973-unknown
383-68-####,1973-unknown
383-70-####,1973-unknown
383-72-####,1974-unknown
383-74-####,1975-unknown
383-76-####,1976-unknown
383-78-####,1976-unknown
383-80-####,1977-1978
383-82-####,1979-unknown
383-84-####,1979-unknown
383-86-####,1980-unknown
383-88-####,1981-unknown
383-90-####,1982-unknown
383-92-####,1983-1984
383-94-####,1985-unknown
383-96-####,1986-unknown
383-98-####,1987-unknown
384-01-####,1936-1950
384-02-####,1987-unknown
384-03-####,1936-1950
384-04-####,1988-unknown
384-05-####,1936-1950
384-06-####,1989-1992
384-07-####,1936-1950
384-08-####,1989-1992
384-09-####,1936-1950
384-10-####,1936-1950
384-11-####,1989-1992
384-12-####,1936-1950
384-13-####,1989-1992
384-14-####,1936-1950
384-15-####,1993-unknown
384-16-####,1936-1950
384-17-####,1995-unknown
384-18-####,1936-1950
384-19-####,1996-1998
384-20-####,1936-1950
384-21-####,1998-unknown
384-22-####,1936-1950
384-23-####,1999-unknown
384-24-####,1936-1950
384-25-####,2001-unknown
384-26-####,1936-1950
384-27-####,2002-2004
384-28-####,1936-1950
384-29-####,2004-2005
384-30-####,1936-1950
384-31-####,2005-2007
384-32-####,1951-unknown
384-33-####,2007-2008
384-34-####,1952-1953
384-35-####,2008-2010
384-36-####,1954-1955
384-37-####,2010-2011
384-38-####,1956-unknown
384-40-####,1957-1958
384-42-####,1959-1960
384-44-####,1961-1962
384-46-####,1963-unknown
384-48-####,1963-unknown
384-50-####,1964-unknown
384-52-####,1965-unknown
384-54-####,1966-unknown
384-56-####,1967-unknown
384-58-####,1968-unknown
384-60-####,1969-1970
384-62-####,1971-unknown
384-64-####,1971-1972
384-66-####,1973-unknown
384-68-####,1973-unknown
384-70-####,1973-unknown
384-72-####,1974-unknown
384-74-####,1975-unknown
384-76-####,1976-unknown
384-78-####,1976-unknown
384-80-####,1977-1978
384-82-####,1979-unknown
384-84-####,1979-unknown
384-86-####,1980-unknown
384-88-####,1981-unknown
384-90-####,1982-unknown
384-92-####,1983-1984
384-94-####,1985-unknown
384-96-####,1986-unknown
384-98-####,1987-unknown
385-01-####,1936-1950
385-02-####,1987-unknown
385-03-####,1936-1950
385-04-####,1988-unknown
385-05-####,1936-1950
385-06-####,1989-1992
385-07-####,1936-1950
385-08-####,1989-1992
385-09-####,1936-1950
385-10-####,1936-1950
385-11-####,1989-1992
385-12-####,1936-1950
385-13-####,1989-1992
385-14-####,1936-1950
385-15-####,1993-unknown
385-16-####,1936-1950
385-17-####,1995-unknown
385-18-####,1936-1950
385-19-####,1996-1998
385-20-####,1936-1950
385-21-####,1998-unknown
385-22-####,1936-1950
385-23-####,1999-unknown
385-24-####,1936-1950
385-25-####,2001-unknown
385-26-####,1936-1950
385-27-####,2002-2004
385-28-####,1936-1950
385-29-####,2004-2005
385-30-####,1936-1950
385-31-####,2005-2007
385-32-####,1951-unknown
385-33-####,2007-2009
385-34-####,1952-1953
385-35-####,2009-2010
385-36-####,1954-1955
385-37-####,2010-2011
385-38-####,1956-unknown
385-40-####,1957-1958
385-42-####,1959-1960
385-44-####,1961-1962
385-46-####,1963-unknown
385-48-####,1963-unknown
385-50-####,1964-1965
385-52-####,1966-unknown
385-54-####,1966-1967
385-56-####,1968-unknown
385-58-####,1968-unknown
385-60-####,1969-1970
385-62-####,1971-unknown
385-64-####,1972-unknown
385-66-####,1973-unknown
385-68-####,1973-unknown
385-70-####,1973-unknown
385-72-####,1974-unknown
385-74-####,1975-unknown
385-76-####,1976-unknown
385-78-####,1976-unknown
385-80-####,1977-1978
385-82-####,1979-unknown
385-84-####,1979-unknown
385-86-####,1980-unknown
385-88-####,1981-unknown
385-90-####,1982-1983
385-92-####,1984-unknown
385-94-####,1985-unknown
385-96-####,1986-unknown
385-98-####,1987-unknown
386-01-####,1936-1950
386-02-####,1987-unknown
386-03-####,1936-1950
386-04-####,1988-unknown
386-05-####,1936-1950
386-06-####,1989-1992
386-07-####,1936-1950
386-08-####,1989-1992
386-09-####,1936-1950
386-10-####,1936-1950
386-11-####,1989-1992
386-12-####,1936-1950
386-13-####,1989-1992
386-14-####,1936-1950
386-15-####,1993-unknown
386-16-####,1936-1950
386-17-####,1995-unknown
386-18-####,1936-1950
386-19-####,1996-1998
386-20-####,1936-1950
386-21-####,1998-unknown
386-22-####,1936-1950
386-23-####,1999-unknown
386-24-####,1936-1950
386-25-####,2001-unknown
386-26-####,1936-1950
386-27-####,2002-2004
386-28-####,1936-1950
386-29-####,2004-2005
386-30-####,1936-1950
386-31-####,2005-2007
386-32-####,1951-unknown
386-33-####,2007-2009
386-34-####,1952-1953
386-35-####,2009-2010
386-36-####,1954-1955
386-37-####,2010-2011
386-38-####,1956-unknown
386-40-####,1957-1959
386-42-####,1960-unknown
386-44-####,1961-1962
386-46-####,1963-unknown
386-48-####,1963-1964
386-50-####,1965-unknown
386-52-####,1965-unknown
386-54-####,1966-1967
386-56-####,1968-unknown
386-58-####,1968-unknown
386-60-####,1969-1970
386-62-####,1971-unknown
386-64-####,1971-1972
386-66-####,1973-unknown
386-68-####,1973-unknown
386-70-####,1973-unknown
386-72-####,1974-unknown
386-74-####,1975-unknown
386-76-####,1976-unknown
386-78-####,1976-unknown
386-80-####,1977-1978
386-82-####,1979-unknown
386-84-####,1979-unknown
386-86-####,1980-unknown
386-88-####,1981-unknown
386-90-####,1982-1983
386-92-####,1984-unknown
386-94-####,1985-unknown
386-96-####,1986-unknown
386-98-####,1987-unknown
