SSN Prefix,Years Issued
359-10-####,1936-1950
359-12-####,1936-1950
359-14-####,1936-1950
359-16-####,1936-1950
359-18-####,1936-1950
359-20-####,1936-1950
359-22-####,1936-1950
359-24-####,1936-1950
359-26-####,1951-unknown
359-28-####,1952-1953
359-30-####,1954-1955
359-32-####,1956-1958
359-34-####,1959-1960
359-36-####,1961-1962
359-38-####,1963-unknown
359-40-####,1963-1964
359-42-####,1965-unknown
359-44-####,1966-1967
359-46-####,1968-unknown
359-48-####,1969-unknown
359-50-####,1970-unknown
359-52-####,1971-1972
359-54-####,1973-unknown
359-56-####,1973-unknown
359-58-####,1974-unknown
359-60-####,1975-unknown
359-62-####,1976-unknown
359-64-####,1977-1978
359-66-####,1979-unknown
359-68-####,1980-1981
359-70-####,1982-1983
359-72-####,1984-unknown
359-74-####,1985-1986
359-76-####,1987-unknown
359-78-####,1987-unknown
359-80-####,1988-unknown
359-82-####,1989-1992
359-84-####,1989-1992
359-86-####,1989-1992
359-88-####,1994-unknown
359-90-####,1995-unknown
359-92-####,1997-1998
359-94-####,1998-unknown
359-96-####,2000-unknown
359-98-####,2002-2004
360-01-####,1936-1950
360-02-####,2004-2006
360-03-####,1936-1950
360-04-####,2006-2008
360-05-####,1936-1950
360-06-####,2008-2010
360-07-####,1936-1950
360-08-####,2010-2011
360-09-####,1936-1950
360-10-####,1936-1950
360-12-####,1936-1950
360-14-####,1936-1950
360-16-####,1936-1950
360-18-####,1936-1950
360-20-####,1936-1950
360-22-####,1936-1950
360-24-####,1936-1950
360-26-####,1951-unknown
360-28-####,1952-1953
360-30-####,1954-1955
360-32-####,1956-1958
360-34-####,1959-1960
360-36-####,1961-1962
360-38-####,1963-unknown
360-40-####,1964-unknown
360-42-####,1965-unknown
360-44-####,1966-1967
360-46-####,1968-unknown
360-48-####,1969-unknown
360-50-####,1970-unknown
360-52-####,1971-1972
360-54-####,1973-unknown
360-56-####,1973-unknown
360-58-####,1974-unknown
360-60-####,1975-unknown
360-62-####,1976-unknown
360-64-####,1977-1978
360-66-####,1979-unknown
360-68-####,1980-1981
360-70-####,1982-1983
360-72-####,1984-unknown
360-74-####,1985-1986
360-76-####,1987-unknown
360-78-####,1987-unknown
360-80-####,1988-unknown
360-82-####,1989-1992
360-84-####,1989-1992
360-86-####,1989-1992
360-88-####,1994-unknown
360-90-####,1995-unknown
360-92-####,1997-1998
360-94-####,1998-unknown
360-96-####,2000-unknown
360-98-####,2002-2004
361-01-####,1936-1950
361-02-####,2004-2006
361-03-####,1936-1950
361-04-####,2006-2008
361-05-####,1936-1950
361-06-####,2008-2010
361-07-####,1936-1950
361-08-####,2010-2011
361-09-####,1936-1950
361-10-####,1936-1950
361-12-####,1936-1950
361-14-####,1936-1950
361-16-####,1936-1950
361-18-####,1936-1950
361-20-####,1936-1950
361-22-####,1936-1950
361-24-####,1936-1950
361-26-####,1951-unknown
361-28-####,1952-1953
361-30-####,1954-1955
361-32-####,1956-1957
361-34-####,1958-1959
361-36-####,1960-1961
361-38-####,1962-unknown
361-40-####,1963-unknown
361-42-####,1964-unknown
361-44-####,1965-1967
361-46-####,1968-unknown
361-48-####,1969-unknown
361-50-####,1970-unknown
361-52-####,1971-1972
361-54-####,1973-unknown
361-56-####,1973-unknown
361-58-####,1974-unknown
361-60-####,1975-unknown
361-62-####,1976-unknown
361-64-####,1977-1978
361-66-####,1979-1980
361-68-####,1981-unknown
361-70-####,1982-1983
361-72-####,1984-unknown
361-74-####,1985-1986
361-76-####,1987-unknown
361-78-####,1987-unknown
361-80-####,1988-unknown
361-82-####,1989-1992
361-84-####,1989-1992
361-86-####,1989-1992
361-88-####,1994-unknown
361-90-####,1995-unknown
361-92-####,1997-1998
361-94-####,1999-unknown
361-96-####,2000-unknown
361-98-####,2002-2004
